Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Longtitude,Regionname,Propertycount
3,h,1381000,1,196,14.3,3109,2,1,646,170,1975,-1,145.16792,Southern,10999
4,r,1185000,1,16,7.5,3040,3,1,205,168,2010,-1,144.927,Southern,9264
4,h,2100000,4,155,7.5,3040,2,3,920,256,1990,-1,144.92351,Southern,9264
3,p,801000,1,155,8.2,3041,2,1,256,125,2000,-1,144.89929,Southern,1308
3,h,1492000,1,155,5.7,3078,2,1,292,117,1930,-1,145.01964,Southern,2970
2,r,515000,3,4,13.1,3060,1,2,177,84,2013,-1,144.96397,Southern,5070
3,h,760000,1,16,24.8,3156,1,2,944,104,1981,-1,145.27197,Southern,10788
3,h,2300000,1,106,2.1,3065,2,1,203,163,1890,-1,144.98228,Southern,5825
2,p,730000,3,161,15.4,3131,1,1,296,296,1998,-1,145.16873,Southern,4385
4,h,695000,1,196,38,3199,1,3,713,109,1950,-1,145.12707,Southern,17055
3,h,1155000,1,260,38,3199,2,2,2405,242,1980,-1,145.12421,Southern,7566
4,h,1905000,1,70,38,3199,2,2,1471,180,1960,-1,145.10884,Southern,7566
4,h,670000,4,16,12.9,3043,2,3,213,156,1970,-1,144.88446,Southern,3285
3,h,1300000,4,135,7.3,3146,2,2,400,170,1900,-1,145.08676,Southern,10412
4,h,835000,1,16,11.2,3046,1,3,649,122,1960,-1,144.92241,Southern,8870
3,h,830000,1,155,11.2,3046,1,2,655,110,1960,-1,144.92541,Southern,8870
3,h,780000,3,221,11.2,3046,1,3,618,116,1960,-1,144.93891,Southern,8870
4,h,635000,3,221,12.9,3043,2,2,2679,4,2005,-1,144.89805,Southern,1071
4,h,797000,1,16,20.4,3059,2,2,1057,195,1995,-1,144.9035,Southern,4864
4,h,1900000,4,135,13.8,3188,3,2,699,228,1985,-1,145.0145,Southern,5454
5,h,750000,3,28,14,3021,2,4,647,207,1983,-1,144.82998,Southern,1202
4,h,1690000,1,155,5.4,3101,2,4,350,168,1900,-1,145.03733,Southern,10331
3,r,722000,1,23,6.4,3012,2,2,147,125,2015,-1,144.87959,Southern,3873
3,h,983000,1,23,4.3,3032,2,2,359,185,2008,-1,144.88459,Southern,4918
3,h,482000,1,155,17.4,3048,2,2,452,140,1992,-1,144.91399,Southern,4704
3,h,430000,1,260,31.7,3337,1,2,583,103,1980,-1,144.57106,Southern,3600
3,h,438000,1,257,31.7,3337,2,2,575,172,2016,-1,144.55857,Southern,6065
4,h,900000,0,94,20,3194,2,2,530,216,1980,-1,145.09237,Southern,6162
3,h,960500,1,32,20,3194,2,2,535,132,1985,-1,145.0918,Southern,6162
3,r,840000,1,166,20,3194,2,2,163,154,2012,-1,145.06937,Southern,6162
3,h,1210000,0,222,6.2,3039,2,0,411,114,1915,-1,144.90575,Southern,6232
3,r,650000,1,196,18.8,3170,2,1,145,129,2015,-1,145.18955,Southern,7113
4,h,1105000,1,196,18.8,3170,3,2,650,224,1985,-1,145.2036,Southern,7113
4,r,940000,3,85,6.2,3015,2,2,510,196,2016,-1,144.86866,Southern,5498
2,h,1300000,0,16,10.4,3042,1,1,650,380,2016,-1,144.88805,Southern,2291
4,h,1150000,4,255,12.3,3166,2,2,1060,175,1940,-1,145.0962,Southern,3224
5,h,2110000,0,135,11.4,3204,3,4,664,245,1980,-1,145.02827,Southern,3578
4,h,1320000,1,94,21.5,3195,2,5,600,179,1950,-1,145.08829,Southern,5087
3,r,676000,1,28,8.5,3044,2,2,122,108,2012,-1,144.92864,Southern,7485
3,h,540000,1,16,14.7,3030,2,2,353,135,2011,-1,144.73457,Southern,15542
3,h,861000,1,221,12,3073,2,3,488,135,1950,-1,145.00035,Southern,21650
3,h,612500,1,221,12,3073,1,1,170,128,1950,-1,145.02981,Southern,21650
4,h,900000,3,193,12,3073,1,4,646,119,1950,-1,145.01862,Southern,21650
3,h,1120000,1,138,19.9,3134,1,2,669,106,1960,-1,145.22497,Southern,7785
4,h,570000,1,194,20.6,3064,2,2,504,0,2000,-1,144.93448,Southern,5833
3,h,645000,1,222,14,3021,1,0,539,138,1960,-1,144.8144,Southern,14042
3,h,1280000,0,53,8.2,3041,3,2,571,302,1960,-1,144.90831,Southern,3284
4,h,570000,1,16,31.7,3429,2,2,693,174,1995,-1,144.71163,Southern,14092
4,h,540000,1,257,31.7,3429,2,2,650,161,1995,-1,144.71187,Southern,14092
3,h,482000,1,16,31.7,3429,2,4,664,138,1975,-1,144.71066,Southern,14092
3,h,713500,1,67,10.5,3020,1,2,520,131,1968,-1,144.82362,Southern,6763
3,h,705000,1,16,15.5,3038,2,1,677,138,1980,-1,144.80836,Southern,5336
3,h,1375000,1,140,7,3071,2,3,530,145,1950,-1,145.02305,Southern,8870
3,r,900000,4,106,7,3071,2,2,120,0,2000,-1,145.02096,Southern,8870
4,h,630000,1,260,14.7,3030,2,2,720,163,2001,-1,144.65608,Southern,16166
3,h,510000,1,142,14.7,3030,1,1,614,123,1970,-1,144.68345,Southern,16166
3,h,1000001,1,155,10.4,3042,2,1,697,163,2017,-1,144.88735,Southern,3464
3,h,1170000,1,106,5.7,3078,1,1,268,126,1994,-1,145.0267,Southern,2211
2,p,458000,3,260,11,3018,1,1,63,75,1975,-1,144.81704,Southern,5301
3,h,870000,0,155,4.3,3032,2,3,388,92,1950,-1,144.92042,Southern,6567
3,p,870000,3,106,4.3,3032,2,1,3215,178,1900,-1,144.92183,Southern,6567
3,h,780000,0,196,21.5,3195,1,2,292,91,1955,-1,145.09702,Southern,2824
5,h,2750000,4,260,7.9,3103,5,2,1235,397,2016,-1,145.10304,Southern,5682
4,h,2000000,4,106,9.7,3104,2,5,700,300,2007,-1,145.09546,Southern,7809
4,h,900000,1,167,23.2,3153,2,2,656,193,1975,-1,145.28958,Southern,3598
3,h,1354000,1,196,17.3,3193,1,2,612,124,1950,-1,145.05079,Southern,5366
3,h,1390000,1,73,13.4,3130,2,3,698,194,1945,-1,145.1642,Southern,5713
3,h,875000,4,155,5.2,3055,1,1,275,106,1910,-1,144.94829,Southern,7082
4,h,1250000,4,155,5.2,3055,2,2,600,180,2004,-1,144.94144,Southern,7082
2,h,1225000,3,243,5.2,3055,1,2,501,495,1930,-1,144.94349,Southern,7082
3,h,980000,0,16,10.8,3105,2,1,573,161,1970,-1,145.09281,Southern,4480
4,h,758000,1,196,12.1,3083,3,2,331,331,2010,-1,145.07345,Southern,10175
4,h,1750000,1,73,10.4,3125,2,4,514,258,2000,-1,145.10181,Southern,5678
3,h,1263000,1,91,1.6,3053,1,1,110,128,1880,-1,144.97204,Southern,6786
3,h,985000,3,32,17.5,3169,1,2,674,98,1950,-1,145.11986,Southern,4734
4,h,595000,1,257,20.6,3064,1,0,641,110,1990,-1,144.93683,Southern,15510
3,h,589000,1,260,14.8,3023,2,2,544,125,1996,-1,144.75833,Southern,6388
4,h,952000,1,32,22.2,3172,2,3,681,168,1970,-1,145.12834,Southern,3940
4,h,1600000,1,16,14.3,3109,3,2,878,306,1970,-1,145.17044,Southern,10999
3,h,481000,1,136,25.9,3754,2,1,359,150,2011,-1,145.11884,Southern,7254
4,h,950000,0,29,18,3095,2,2,651,198,1990,-1,145.14437,Southern,2346
3,h,641000,1,16,19.6,3076,2,2,535,148,1970,-1,145.03761,Southern,10926
3,h,797000,1,215,24.8,3156,2,1,626,145,1995,-1,145.27625,Southern,10788
3,h,820000,0,106,3.4,3031,1,0,185,98,1900,-1,144.93482,Southern,3593
2,h,1225000,1,106,3.4,3031,1,1,150,96,1890,-1,144.92997,Southern,3593
2,h,800000,4,260,5.1,3011,1,2,353,123,1930,-1,144.88289,Southern,7570
3,h,1010000,1,196,38,3199,2,2,306,125,1970,-1,145.12142,Southern,17055
4,h,830000,3,196,38,3199,1,4,600,158,1985,-1,145.1345,Southern,7566
4,h,780000,1,194,45.9,3437,3,2,20200,189,1985,-1,144.62618,Southern,3376
3,h,2200000,1,135,7.3,3146,2,2,705,158,1935,-1,145.06886,Southern,10412
4,h,1790000,1,90,16.7,3150,2,2,742,164,1970,-1,145.18083,Southern,15321
2,h,605000,1,155,11.2,3046,1,2,378,92,1955,-1,144.93578,Southern,8870
5,h,1000000,4,155,16.1,3088,2,2,900,192,1955,-1,145.09974,Southern,8524
3,h,750000,4,16,11.2,3046,1,3,665,104,1970,-1,144.95274,Southern,2606
4,h,1165000,1,196,21.3,3135,2,2,442,207,2016,-1,145.24058,Southern,3794
5,h,932000,1,193,21.3,3135,2,2,543,200,1980,-1,145.22826,Southern,3794
4,h,1550000,0,45,16,3190,2,2,613,187,1960,-1,145.0246,Southern,4794
3,h,510000,1,203,18.4,3029,1,2,600,129,1975,-1,144.68447,Southern,13830
3,h,1535000,1,155,7.8,3079,2,1,697,128,1930,-1,145.06295,Southern,1554
3,h,678500,1,58,14.5,3036,1,2,539,104,1975,-1,144.82223,Southern,2339
4,h,720000,1,28,15.5,3038,2,2,660,177,1985,-1,144.794,Southern,3656
4,h,1188000,1,155,11.7,3033,2,2,612,202,1961,-1,144.87487,Southern,5629
3,h,1100000,0,104,6.4,3012,2,0,275,122,1910,-1,144.88209,Southern,1808
2,h,865000,1,23,6.4,3012,1,2,327,131,1950,-1,144.88105,Southern,3873
3,h,1510000,0,135,5.9,3144,1,0,228,156,1900,-1,145.03217,Southern,4675
3,h,473000,1,221,17.4,3048,1,2,501,129,1992,-1,144.91193,Southern,4704
4,h,410000,1,260,29.8,3338,1,2,578,104,1980,-1,144.57198,Southern,4718
5,h,6400000,1,135,3,3206,2,1,553,308,1920,-1,144.95753,Southern,2019
4,h,757000,1,60,17.9,3082,2,3,800,270,1985,-1,145.0642,Southern,10529
4,h,1200000,4,73,17.2,3132,3,2,367,334,2015,-1,145.18551,Southern,6871
3,h,1237000,1,161,17.2,3132,2,2,534,187,1970,-1,145.18975,Southern,6871
3,h,1205000,1,155,6.2,3039,1,1,375,118,1910,-1,144.91035,Southern,6232
3,h,1240000,1,106,6.2,3039,2,2,784,172,2007,-1,144.92542,Southern,6232
3,h,720000,1,73,26.5,3138,1,1,862,97,1960,-1,145.32271,Southern,8280
4,h,1567000,1,222,6.2,3015,2,2,409,181,1910,-1,144.87966,Southern,5498
4,h,1370000,1,155,10.4,3042,3,2,634,251,2017,-1,144.88478,Southern,2291
4,h,902000,1,80,21.1,3113,2,0,1457,147,1970,-1,145.20868,Southern,1058
4,h,1685000,1,155,5.3,3070,1,1,442,112,1920,-1,144.98606,Southern,11364
4,h,1495000,3,16,12.3,3166,2,1,581,179,1950,-1,145.09524,Southern,3224
3,h,1110000,1,32,15.5,3167,1,2,704,120,1970,-1,145.08383,Southern,3692
3,h,1103000,3,32,11.4,3204,1,2,401,134,1960,-1,145.04568,Southern,3578
3,h,1845000,1,85,3.5,3207,3,2,114,240,2009,-1,144.9364,Southern,8648
3,h,1000000,1,41,3.5,3207,1,0,99,96,1890,-1,144.94286,Southern,8648
3,h,1650000,1,260,4.6,3181,1,0,435,200,1966,-1,145.00734,Southern,7717
3,h,755000,1,260,12,3073,1,1,482,109,1965,-1,144.99295,Southern,21650
3,h,1525000,4,106,2.4,3121,2,0,195,122,1890,-1,145.00358,Southern,14949
2,p,592000,2,106,2.4,3121,2,1,14294,77,2006,-1,145.01314,Southern,14949
2,h,1040000,1,260,19.9,3134,1,1,766,100,1950,-1,145.23561,Southern,7785
4,h,800000,0,179,21.3,3135,2,2,650,112,1960,-1,145.25368,Southern,4407
4,h,1800000,4,73,8.9,3084,2,2,635,276,1955,-1,145.07392,Southern,3540
3,h,580500,1,257,20.6,3064,2,2,568,147,2003,-1,144.92606,Southern,5833
4,h,2700000,1,260,15.2,3191,2,1,722,318,1890,-1,145.00756,Southern,4497
5,h,2290000,1,135,15.2,3191,3,2,553,273,1925,-1,145.01859,Southern,4497
3,h,1725000,1,32,15.2,3191,1,2,493,117,1915,-1,145.01167,Southern,4497
3,h,770000,1,260,35.4,3198,1,1,591,130,1963,-1,145.13129,Southern,8077
2,h,1355000,1,135,1.9,3205,1,0,109,78,1900,-1,144.95243,Southern,5943
3,h,540000,1,225,20.5,3752,2,2,362,152,2005,-1,145.07226,Southern,7969
3,h,770000,1,67,10.5,3020,1,2,608,130,1960,-1,144.84369,Southern,4217
5,h,3625000,1,135,10.2,3127,3,2,1011,327,1910,-1,145.09212,Southern,5457
4,h,1585000,1,16,12.4,3107,4,2,386,147,1965,-1,145.10445,Southern,5420
4,h,925000,1,196,14.7,3152,3,4,534,176,1975,-1,145.23935,Southern,5424
4,h,1232000,3,196,21.5,3195,2,2,620,244,2004,-1,145.1342,Southern,709
4,h,621000,1,260,14.7,3030,2,2,556,177,2001,-1,144.66857,Southern,16166
4,h,730000,0,260,25.5,3750,2,2,400,248,2012,-1,145.0238,Southern,2940
4,h,800000,4,239,6.3,3013,2,2,277,142,1950,-1,144.89614,Southern,6543
3,h,1100000,4,260,6.3,3013,1,0,221,137,1948,-1,144.89159,Southern,6543
4,h,1650000,3,16,7.5,3040,2,1,484,186,1950,-1,144.89886,Southern,1543
3,r,1715000,3,135,6.3,3143,3,1,1889,141,1920,-1,145.01994,Southern,4836
3,h,1555000,1,106,10.2,3147,1,4,649,101,1950,-1,145.08803,Southern,3052
3,h,2730000,1,106,7.9,3103,2,2,679,203,1940,-1,145.06979,Southern,5682
5,h,3778000,1,32,17.3,3193,4,4,1254,465,1980,-1,145.02754,Southern,5366
4,h,2210000,1,106,11.4,3204,3,2,557,233,1940,-1,145.02422,Southern,6795
3,h,1070000,4,106,13.8,3165,1,3,585,105,1960,-1,145.07901,Southern,10969
5,h,1900000,4,106,13.4,3130,3,2,1003,270,1960,-1,145.1518,Southern,5713
4,h,1850000,4,161,13.4,3130,2,2,628,287,2012,-1,145.16714,Southern,5713
4,h,1100000,1,196,13.4,3130,3,2,592,168,2017,-1,145.13419,Southern,4387
4,r,1830000,1,260,27,3196,3,2,353,222,2004,-1,145.11766,Southern,2887
3,h,700000,1,73,25,3155,1,1,439,112,1970,-1,145.25333,Southern,9704
3,h,840000,1,67,8.6,3019,1,2,620,93,1960,-1,144.85331,Southern,3589
3,h,1342000,1,135,10.5,3186,1,3,287,110,1910,-1,144.99833,Southern,10579
3,r,1960000,0,32,10.5,3186,2,2,709,36,1960,-1,145.00527,Southern,10579
2,h,911000,3,155,5.2,3056,1,1,132,77,1905,-1,144.96866,Southern,11918
4,h,1820000,0,106,5.2,3056,2,2,317,288,2017,-1,144.97218,Southern,11918
2,h,950000,1,155,4,3057,2,1,224,89,1900,-1,144.97413,Southern,5533
4,h,1225000,4,106,10.8,3105,1,2,753,130,1960,-1,145.09714,Southern,4480
5,h,1505000,1,16,12.1,3083,3,2,659,179,2015,-1,145.07825,Southern,10175
4,h,730000,1,196,12.1,3083,2,2,538,144,1970,-1,145.06517,Southern,10175
6,h,2835000,3,161,7.7,3124,3,2,794,283,1970,-1,145.05688,Southern,8920
5,h,2450000,4,106,7.7,3124,3,2,570,239,1926,-1,145.08149,Southern,8920
2,r,850000,1,255,10.1,3163,2,1,117,101,2007,-1,145.04781,Southern,7822
3,h,1508000,1,196,10.1,3163,2,2,338,147,2011,-1,145.04954,Southern,7822
3,h,875000,1,196,27,3196,1,3,534,127,1970,-1,145.12354,Southern,3906
3,h,1201000,1,196,17.9,3192,2,3,638,156,1960,-1,145.06588,Southern,9758
3,p,810000,1,32,16.7,3168,1,2,340,100,1955,-1,145.10804,Southern,5837
4,h,975000,3,155,6.7,3058,2,2,301,209,2005,-1,144.97568,Southern,11204
3,r,880000,1,28,6.7,3058,1,1,771,104,2004,-1,144.96369,Southern,11204
3,h,841000,1,178,6.7,3058,1,3,533,150,1960,-1,144.96274,Southern,3445
2,r,931000,1,43,2,3066,1,1,109,90,2001,-1,144.98492,Southern,4553
3,h,492000,1,260,20.6,3064,2,2,255,184,2009,-1,144.91118,Southern,15510
3,h,858000,1,193,23,3136,1,2,857,139,1960,-1,145.29711,Southern,11925
3,h,682000,1,163,24.7,3175,1,5,556,105,1987,-1,145.21389,Southern,8322
4,h,1281000,1,32,22.2,3172,2,2,566,234,2000,-1,145.12389,Southern,3940
3,r,751000,1,140,12.4,3108,2,1,170,139,2010,-1,145.14278,Southern,9028
5,h,1330000,1,174,14.3,3109,3,3,751,439,1980,-1,145.17778,Southern,10999
3,h,469000,3,35,28.8,3177,1,2,585,101,1959,-1,145.23244,Southern,3533
3,h,915000,1,73,18,3095,2,2,795,146,1960,-1,145.15142,Southern,6990
3,h,1150000,1,28,7.5,3040,1,2,658,183,1950,-1,144.89271,Southern,9264
4,h,1255000,1,140,5.7,3078,1,1,368,148,1915,-1,145.02015,Southern,2970
3,h,1300000,3,127,5.7,3078,2,4,579,113,1960,-1,145.02546,Southern,2970
4,h,760000,1,70,38,3199,2,2,536,180,1965,-1,145.11545,Southern,7566
3,h,1275000,1,260,16.7,3150,2,2,714,164,1973,-1,145.19011,Southern,15321
5,h,1480000,1,16,16.7,3150,2,2,718,237,1980,-1,145.18692,Southern,15321
3,h,922000,1,152,16.1,3088,2,2,587,200,1979,-1,145.10902,Southern,8524
4,h,865000,1,152,16.1,3088,2,2,734,211,1980,-1,145.1272,Southern,8524
5,h,650000,0,260,20.4,3059,2,2,512,239,2014,-1,144.87612,Southern,4864
4,h,1820000,0,75,13.8,3188,2,2,412,423,1940,-1,145.01152,Southern,5454
3,h,1450000,1,160,13.8,3188,1,1,464,147,1948,-1,145.0102,Southern,5454
4,h,2325000,1,106,5.3,3122,3,2,649,227,1920,-1,145.0429,Southern,11308
3,h,1450000,4,135,5.3,3122,1,0,216,104,1890,-1,145.04043,Southern,11308
4,h,628000,1,16,18,3037,2,1,480,120,2003,-1,144.74316,Southern,5556
3,h,645500,1,184,18,3037,2,2,719,155,2000,-1,144.74225,Southern,5556
4,h,525000,3,167,18.4,3029,2,2,452,134,1993,-1,144.67094,Southern,13830
3,h,626000,1,194,14,3047,1,2,622,87,1960,-1,144.9116,Southern,851
3,h,840000,1,16,14.5,3036,2,2,725,225,1970,-1,144.8359,Southern,2339
4,h,1230000,1,155,11.7,3033,4,2,538,127,1990,-1,144.86895,Southern,5629
2,h,1325000,0,106,7.3,3102,1,2,422,88,1940,-1,145.05662,Southern,2671
3,h,1975000,0,126,7.3,3102,1,2,676,160,1925,-1,145.04533,Southern,2671
4,h,1140000,3,104,6.4,3012,1,0,276,118,1915,-1,144.88251,Southern,1808
3,h,1000000,0,104,6.4,3012,2,2,275,282,1940,-1,144.8807,Southern,1808
4,r,2750000,3,135,5.9,3144,2,3,357,270,2015,-1,145.03893,Southern,4675
3,h,370000,1,257,17.4,3048,1,1,784,95,1978,-1,144.91191,Southern,4704
3,r,995000,1,260,20,3194,3,2,248,166,2011,-1,145.06024,Southern,6162
4,h,900000,1,127,17.9,3082,2,2,609,231,2003,-1,145.08245,Southern,10529
4,h,2500000,4,135,10.2,3127,3,3,402,277,1950,-1,145.11013,Southern,2079
4,h,1200000,4,155,6.2,3039,1,1,455,145,1920,-1,144.93236,Southern,6232
3,p,828000,1,106,14.3,3189,2,2,301,117,1980,-1,145.04427,Southern,2555
5,h,2420000,3,119,14.2,3149,5,2,757,503,1975,-1,145.14467,Southern,13366
4,h,1335000,3,90,14.2,3149,1,3,731,145,1970,-1,145.11506,Southern,13366
4,h,1480000,1,106,14.2,3149,2,2,695,160,1970,-1,145.14271,Southern,13366
4,h,1100000,1,193,18.8,3170,2,2,748,152,1996,-1,145.19758,Southern,7113
4,h,792500,1,90,34.1,3805,2,2,846,174,1996,-1,145.29079,Southern,9376
3,h,1262000,3,251,6.2,3015,2,2,343,110,1980,-1,144.87515,Southern,5498
4,h,1210000,1,222,6.2,3015,1,0,325,160,1983,-1,144.88604,Southern,5498
3,h,1186000,1,155,10.4,3042,1,4,654,112,1955,-1,144.88517,Southern,2291
3,h,1320000,1,106,5.3,3070,1,1,227,119,1920,-1,144.99111,Southern,11364
3,h,725000,3,155,11.2,3046,1,1,327,111,1960,-1,144.92103,Southern,2651
3,h,850000,4,155,8.5,3044,1,1,712,133,1940,-1,144.92986,Southern,7485
4,h,765000,1,118,14.7,3030,2,2,612,219,2004,-1,144.74221,Southern,15542
4,h,635000,1,260,14.7,3030,2,2,334,244,2000,-1,144.74858,Southern,15542
3,h,1960000,3,85,3.5,3207,2,0,253,230,1900,-1,144.93701,Southern,8648
2,p,465000,3,196,12,3073,1,1,676,61,2012,-1,145.02142,Southern,21650
2,h,920000,1,155,12,3073,1,2,665,100,1955,-1,145.01884,Southern,21650
3,r,1500000,4,106,2.4,3121,2,2,72,145,2011,-1,145.00146,Southern,14949
3,h,746000,1,73,21.3,3135,1,1,400,135,1950,-1,145.25538,Southern,4407
3,h,380000,1,194,20.6,3064,1,1,372,92,2000,-1,144.93701,Southern,5833
4,h,1915000,3,32,15.2,3191,2,2,563,220,1910,-1,145.0128,Southern,4497
4,h,962000,1,167,22.2,3179,2,3,724,166,1985,-1,145.2165,Southern,2206
1,h,855000,1,85,1.9,3205,1,0,67,72,1900,-1,144.95529,Southern,5943
3,h,405000,1,257,31.7,3429,1,3,515,101,1991,-1,144.74767,Southern,14092
3,h,482000,1,257,31.7,3429,1,1,573,126,1965,-1,144.72334,Southern,14092
3,h,436000,3,124,31.7,3429,2,2,350,220,2004,-1,144.70202,Southern,14092
4,h,665000,1,67,10.5,3020,2,3,600,183,1975,-1,144.83375,Southern,4217
4,h,1810000,1,81,10.2,3127,3,2,349,223,1997,-1,145.09242,Southern,5457
5,h,2230000,2,255,10.2,3127,2,2,754,270,1905,-1,145.10796,Southern,5457
5,h,1930000,1,106,15.5,3106,3,2,807,377,2000,-1,145.15283,Southern,6202
3,h,750000,1,87,15.3,3074,2,2,536,169,1980,-1,144.99161,Southern,7955
4,h,1605000,0,140,7,3071,2,2,348,92,1930,-1,144.98951,Southern,8870
3,h,1009000,1,106,8.9,3084,2,2,663,136,1980,-1,145.0958,Southern,2698
3,h,366000,1,196,44.2,3756,1,1,502,77,1978,-1,144.97749,Southern,3988
4,h,1440000,1,196,14.7,3152,3,6,717,247,1985,-1,145.24575,Southern,7082
4,h,1060000,3,196,14.7,3152,2,3,729,173,1970,-1,145.24839,Southern,7082
3,h,792000,1,29,14.5,3087,1,2,571,124,1960,-1,145.08844,Southern,2329
3,h,470000,1,203,14.7,3030,1,2,640,125,1985,-1,144.65337,Southern,16166
3,h,515000,3,257,14.7,3030,2,1,251,194,2012,-1,144.68325,Southern,16166
4,h,603500,3,257,14.7,3030,2,4,650,184,1994,-1,144.67918,Southern,16166
3,h,870000,3,104,6.4,3012,1,2,417,109,1950,-1,144.86388,Southern,5058
4,h,1060000,1,67,6.4,3012,3,2,512,512,1920,-1,144.86353,Southern,5058
3,r,1500000,3,110,3.1,3003,2,1,862,209,1920,-1,144.94473,Southern,2230
3,h,555000,3,260,17.6,3027,2,2,265,25,2014,-1,144.73516,Southern,1999
3,h,1425000,1,106,4.6,3181,1,1,188,150,1907,-1,144.98485,Southern,4380
3,h,1190000,3,104,6.3,3013,1,2,515,89,1955,-1,144.87725,Southern,6543
3,h,506000,1,260,14,3021,1,2,544,120,1980,-1,144.77009,Southern,1899
3,h,730000,3,87,12.8,3022,2,2,739,112,1970,-1,144.8001,Southern,1281
2,h,1460000,1,106,6.3,3143,1,1,181,80,1930,-1,145.01506,Southern,4836
2,h,1726000,1,135,6.3,3143,2,2,269,128,1910,-1,145.01545,Southern,4836
4,h,1920000,1,106,10.2,3147,3,2,391,203,2016,-1,145.08597,Southern,3052
3,h,1575000,1,106,10.2,3147,1,2,787,115,1955,-1,145.09702,Southern,2894
4,h,2000000,0,260,9.7,3104,3,4,958,255,2015,-1,145.07683,Southern,7809
4,h,2270000,0,16,9.7,3104,2,2,654,334,2010,-1,145.07912,Southern,7809
3,h,1890000,1,73,9.7,3104,2,1,632,144,1940,-1,145.07899,Southern,7809
4,h,1895000,1,106,11.4,3204,2,2,557,220,1920,-1,145.02873,Southern,6795
3,r,1280000,3,32,13.8,3165,2,2,335,239,2013,-1,145.0816,Southern,10969
4,h,1595000,1,106,13.8,3165,1,2,581,167,1960,-1,145.05996,Southern,10969
4,h,1850000,4,106,10.5,3186,3,3,421,170,2000,-1,145.00604,Southern,10579
1,p,320000,1,106,4,3057,1,1,682,34,1980,-1,144.97686,Southern,5533
4,h,1240000,1,188,10.8,3105,2,2,602,170,1970,-1,145.0854,Southern,4480
3,h,1234000,1,16,12.1,3083,1,2,896,139,1965,-1,145.0614,Southern,10175
3,h,1000000,4,73,14.7,3151,2,2,788,108,1960,-1,145.15656,Southern,4048
4,h,650000,4,194,16.6,3061,2,4,688,175,1970,-1,144.95458,Southern,1889
5,h,2450000,0,82,8.7,3162,4,2,554,312,2017,-1,145.01657,Southern,5051
3,h,710000,3,260,27,3196,1,1,650,138,1960,-1,145.1346,Southern,2076
2,r,955000,3,85,17.9,3192,2,1,836,112,2009,-1,145.07201,Southern,9758
3,h,1230000,1,32,17.9,3192,1,1,584,133,1960,-1,145.06658,Southern,9758
5,h,883300,1,82,17.5,3169,2,2,402,177,1980,-1,145.11108,Southern,2727
3,h,790000,1,35,17.5,3169,1,2,532,114,1975,-1,145.10583,Southern,2727
3,h,880000,1,155,6.7,3058,1,1,379,107,1910,-1,144.95141,Southern,11204
3,h,1070000,1,155,6.7,3058,1,2,392,98,1920,-1,144.95142,Southern,11204
5,h,1500000,4,155,6.7,3058,3,4,900,180,1888,-1,144.95991,Southern,11204
4,h,1085000,1,28,6.7,3058,2,1,430,155,1920,-1,144.97649,Southern,11204
3,h,582500,1,257,20.6,3064,1,0,947,132,1972,-1,144.94022,Southern,15510
4,h,480000,3,196,20.6,3064,2,2,312,148,2015,-1,144.91694,Southern,15510
4,h,523000,1,16,20.6,3064,2,2,484,159,2009,-1,144.91998,Southern,15510
3,h,485000,1,196,20.6,3064,2,1,321,150,2013,-1,144.90524,Southern,15510
4,h,1152000,1,193,23,3136,2,2,1880,255,1947,-1,145.27724,Southern,11925
3,h,475000,1,16,14,3047,1,2,560,108,1965,-1,144.92526,Southern,2246
4,h,970000,0,16,22.2,3172,2,2,364,210,1995,-1,145.12948,Southern,3940
4,h,1200000,0,16,16.1,3111,2,2,375,254,1998,-1,145.17933,Southern,4790
3,h,988000,1,16,16.1,3111,2,2,243,150,2012,-1,145.17682,Southern,4790
3,h,875000,3,70,27,3196,1,3,694,136,1975,-1,145.12443,Southern,2546
3,h,2105000,1,23,7.2,3185,2,1,346,180,1890,-1,145.01142,Southern,4898
4,h,2410000,0,23,7.2,3185,2,1,390,120,1920,-1,145.00795,Southern,4898
3,h,810000,4,152,18,3095,2,2,868,135,1980,-1,145.16345,Southern,6990
6,h,1115000,1,16,18,3095,3,4,966,332,1990,-1,145.1491,Southern,2346
3,h,1380000,1,260,7.2,3184,1,2,1730,152,2001,-1,144.99089,Southern,8989
4,h,1600000,1,155,7.5,3040,4,3,543,259,2015,-1,144.89644,Southern,9264
4,h,1280000,1,106,5.7,3078,2,2,485,133,1920,-1,145.02465,Southern,2970
4,h,875000,1,161,24.8,3156,3,4,793,225,1980,-1,145.27561,Southern,10788
1,r,580000,4,155,2.1,3065,1,1,782,67,1998,-1,144.97982,Southern,5825
3,r,1017500,1,106,3.4,3031,2,2,459,153,2003,-1,144.92358,Southern,3593
2,h,942000,3,104,5.1,3011,1,1,241,91,1915,-1,144.89406,Southern,7570
